url,blog_content,blog_title,image_url
https://www.lancerskincare.com/blog/sunscreen-guide/,"When we’re at the beach, most of us apply sunscreen from head to toe. We were taught early on to protect our skin from the summer sun, but what most of us learn later, is that sunscreen needs to be applied every day. Yes, all 365 days – rain or shine, indoors or outdoors. You might think you’re safe if you’re indoors, but remember those windows. UVA light comes through our windows and contributes to skin cancer risk and photoaging.
When you apply sunscreen, you’re taking action in helping your skin stay healthy and youthful. Sunscreen prevents premature ageing, painful sunburns and worst of all – skin cancer. While it’s important to use sunblock every day, it’s crucial that you reapply it throughout the day. We sweat, we touch our face, it comes off. We need to reapply it for it to work and it’s recommended that you reapply it every two hours no matter your location.
How Much Sunscreen Should You Be Applying To Protect Your Skin?

The amount of sunscreen applied also makes a difference. It’s been said that you should use two ounces or a shot glass of sunscreen, but exact measurements are not always the answer. Dr. Lancer recommends that you use a thin layer of sunscreen to cover the whole body, and use as much as it takes to get every exposed area protected.
What SPF Number Is Best To Use?
The SPF number should be 15 at the bare minimum. There are benefits to using SPF 30 and above, but if you use SPF 15 every couple of hours, you should be in good shape. Make sure you’re applying sunblock to your entire face and any exposed areas. Around your eyes, by your ears, lips, the sides of the neck, back of the neck, etc. Get all areas that you would normally forget about. The Sunscreen you select should also have broad spectrum in the title. Broad Spectrum protects against both UVA and UVB rays, so make sure you see broad spectrum to get full protection.
If you’re looking for a quality sunscreen, Dr. Lancer’s Sheer Fluid Sun Shield Broad Spectrum SPF30 sunscreen will protect your skin against harmful UV rays while providing ant-aging benefits. Not only will you be protecting your skin, but you’ll be using a product that helps skin restore its youth. Its ingredients include Gamay Grape Stem Cells to help reduce the appearance of UV damage and Sunflower Sprout Extracts to improve skin radiance and glow. It also has Chamomile Extract to soothe and calm the skin. The sunscreen is a weightless fluid that has many benefits and is non-greasy.
To apply it, use a good amount on the face, neck and décolleté after using The Method and any advanced treatments. Massage it in from the center out until it’s absorbed. It’s recommended that you apply it before and during sun exposure and remember, reapply it every two hours to keep skin protected.
Sunscreen Guide was last modified:  February 20th, 2023 by Dr. Harold Lancer",Sunscreen Guide,https://www.lancerskincare.com/blog/wp-content/uploads/2021/10/Sheer_Fluid_Sunscreen_Single_900x450.jpg
https://www.lancerskincare.com/blog/improve-your-skin-with-vitamin-c/,"How Does Vitamin C Work In Improving Skin’s Overall Complexion?
Vitamin C is important for the function of every organ in the body. It’s needed to grow and repair bodily tissue and is somewhat of a scavenger for bad or harmful molecules. Vitamin C neutralizes free radicals, minimizing and protecting cells against its effects. It may also prevent illnesses and diseases such as cancer, heart disease and diabetes. Vitamin C is also known to boost the immune system, heals wounds quickly, protects skin cells from UV exposure, and helps the body produce collagen. Collagen is a protein in the body that depletes over time and causes skin to age, so it’s important to keep collagen production going to maintain a youthful complexion.
Where to Get Your Dose of Vitamin C
Something to remember about Vitamin C is that it isn’t produced by the body, but can be found in a healthy diet. Many fruits and veggies like oranges, papaya, lemon, cauliflower and broccoli have Vitamin C, so if you already eat a lot of these foods then you’re getting your dose of goodness.
If you’re specifically looking for a product that will focus on the skin and give it the boost it needs, Dr. Lancer’s Advanced C Radiance Treatment will work to transform your skin to a healthier, more radiant complexion. The treatment contains 10% Vitamin C and Retinol and is used to brighten the skin while lessening the appearance of UV damage and other signs of aging. Vitamin C impedes melanin production, helping to fade dark spots and balance out skin tone. Advanced C Radiance treatment also assists with cell regeneration, reduces fine lines and wrinkles, firms the skin, thickens the dermis and provides soothing moisture for all skin types, genders and ethnicities. Skin should appear smoother, even toned and more youthful with consistent use.

To use, apply the product in the morning and gently massage it into the skin. It can be used once or twice daily to the face, neck and décolleté area, followed by The Method: Nourish and sunscreen.
Improve Your Skin with Vitamin C was last modified:  February 20th, 2023 by Dr. Harold Lancer",Improve Your Skin with Vitamin C,https://www.lancerskincare.com/blog/wp-content/uploads/2021/10/Vitamin_C_900x450.jpg
https://www.lancerskincare.com/blog/lancer-skincares-fall-friends-family-event/,"Friends & Family,
It’s finally here! Lancer Skincare’s Fall Friends and Family sale starts this Monday, September 20, 2021! Save 25% sitewide with code FRIENDS25 and get some of Dr. Lancer’s top selling products for youthful, glowing skin at Lancer Skincare.
To transform your skin, you’ll need to jump on the Method train. The Method is the heart of Lancer skincare and is a simple 3 steps to healthy, radiant skin. If you’ve heard of the Lancer glow, this is how you get it, friends! The Method comes with Polish: A gentle, highly effective daily exfoliator, Cleanse: A foaming cleanser that removes any impurities on the skin and Nourish: A moisturizer that keeps skin well hydrated while locking in key nutrients. The Method is for all skin types and will leave your skin feeling fresh, ageless and soft.

If you’re looking for more products that will exfoliate and even skin tone, Gentle Exfoliating Peel Pads and Caviar Lime Acid Peel are perfect for helping you achieve your skin goals. Caviar Lime Acid Peel contains 10% Glycolic Acid, 10% Phytic Acid and Retinol. With its ingredients, the product helps remove dull surface cells, improving skin tone and reducing pore size, fine lines and wrinkles all at once. Gentle Exfoliating Peel Pads also brighten and even skin tone with the swipe of a biodegradable bamboo pad. It also provides anti-aging benefits as it works its magic on your complexion.

And if you’re craving microdermabrasion but find yourself unable to leave home, we highly recommend that you purchase Dr. Lancer’s Pro-Polish Microdermabrasion Device. The Pro-Polish device like many other products, was inspired by technology at Lancer Skincare and was created so consumers could perform microdermabrasion in the comfort of their own home. The device can be used on the face and body and comes with three suction settings so you can customize your treatment to fit your needs.

Speaking of customizing your treatments, our best-selling Advanced Treatments are perfect for treating those specific skin concerns. For eye care, Lancer Skincare offers Eye Contour Lifting Cream with Diamond Powder. The contour lifting cream reduces the appearance of under eye bags, dark circles and wrinkles while firming the skin and keeping it moisturized.
For those days when your facial skin is feeling particularly dry, Omega Hydrating Oil is recommended to give your skin that boost of hydration. The Omega Hydrating Oil also softens the look of fine lines and wrinkles and will keep your skin feeling moisturized all day. It’s really a treat!
To brighten skin tone and lessen the appearance of UV damage, try our Advanced C Radiance Treatment. It’s ingredients, Vitamin C and Retinol, assist with cell regeneration as it provides long-lasting anti-aging benefits. For anti-aging benefits overnight, we recommend Advanced Retinol Treatment with 1.25% retinol. Advanced Retinol Treatment improves the appearance of skin elasticity, texture and tone while softening wrinkles and expression lines while you dream.

We also have several exclusive sets that include some of our best sellers. Youthful Radiance 5-Piece Set includes The Method: Polish Normal-Combination Skin, Nourish Rehydration Mask, Caviar Lime Acid Peel and Advanced C Radiance Treatment. For our Friends & Family sale, the Youthful Radiance 5-Piece Set is priced at $75 but valued at $128. Polish & Glow 3-Piece Set is also another favorite amongst our patients. Polish & Glow comes with The Method: Polish (full sized), Cleanse and Nourish for Normal Combination Skin and is $89, valued at $120.

The Friends and Family sale is your time to replenish your skincare products and try new treatments. Don’t miss out! We’ll see you soon.
Lancer Skincare’s Fall Friends & Family Event! was last modified:  February 20th, 2023 by Dr. Harold Lancer",Lancer Skincare’s Fall Friends & Family Event!,https://www.lancerskincare.com/blog/wp-content/uploads/2021/09/The_Method_Blog_900x450.jpg
https://www.lancerskincare.com/blog/instant-contour-firming-treatment-the-new-facelift-in-a-jar/,"Imagine a complexion that is lifted, tightened, firmed and contoured without surgery, ultrasound machines and downtime. A “facelift in a jar” that can be used at home. Sounds too good to be true, right? Well, that product is finally here and is for all skin types!
Lancer Skincare is launching a brand-new advanced treatment called Instant Contour Firming Treatment, which was inspired by in-office procedures performed by Dr. Lancer. At the Beverly Hills clinic, Dr. Lancer uses specific ultrasound machines to tighten and lift loose, sagging skin, ultimately giving a facelift using energy. While ultrasound machines are highly effective, Dr. Lancer also wanted to create a topical product that could be used at home to get similar results for those who are unable to visit the office. The product is easy to use, produces immediate and long-term anti-aging benefits, and works quickly to produce a firmer, lifted, more taut appearance.
So what are the secret ingredients to make this product so effective and unique? It is formulated with six incredible ingredients that produce immediate results, and long-term benefits. Together, they are the perfect cookbook to a youthful transformation.
Cone Snail Venom Bio Peptide, Honey Locust Seed and Hyaluronic Acid are ingredients that help produce immediate results. Cone Snail Venon Bio Peptide instantly relaxes lines and wrinkles while Honey Locust Seed tightens and smooth wrinkles in no time. Hyaluronic Acid plumps and hydrates the skin, making it feel fresh, balanced and comfortable.
For ingredients that produce long-term benefits, Squalane, Kangaroo Paw Flower and Inca Nut Peptide are added. Squalane hydrates and boosts the moisture barrier, Kangaroo Paw Flower lifts and firms skin long-term while boosting collagen and elastin production, and Inca Nut Peptide sculps and smooths the skin, reducing the appearance of the sagging.
When using this product, it’s recommended that you apply a small amount to the face in the morning and at night, after using The Method: Cleanse. Focus on areas of the face that would benefit, such as the eye area, jowls, and nasolabial folds. Finish your skincare routine with The Method: Nourish, and in the morning, follow with sunscreen.
Instant Contour Firming Treatment is also the perfect complement for our Contour Décolleté Firming Concentrate. Both products work to give you younger, firmer skin and contain Cone Snail Venom Bio-Peptide, the ingredient that reduces the appearance of lines and wrinkles. Instant Contour Firming Treatment can be used on the face while Contour Décolleté Firming Concentrate is recommended for the neck, décolleté and bustline.
Instant Contour Firming Treatment – The New “Facelift in a Jar” was last modified:  February 20th, 2023 by Dr. Harold Lancer",Instant Contour Firming Treatment – The New “Facelift in a Jar”,
https://www.lancerskincare.com/blog/the-philosophy-for-making-up-for-lost-time/,"The Philosophy for Making up for Lost Time 
We’ve reached a new sense of normalcy. Vaccines are widely available to the public and we’re doing our part to stop Covid from spreading by getting vaccinated, social distancing, and continuing to wear our masks. The world has finally opened up again as many of us are more comfortable stepping out in public and getting back to the activities we once enjoyed. There’s a new sense of excitement in the air as people are out and about, finally enjoying life and their surroundings again.
As people come out of hibernation, many focus on restoring their health and beauty. This new desire to get in shape again comes from many things, but mostly it’s from the lack of self-care experienced while in quarantine and a need to take charge. Men and women of all ages and skin types have newfound motivation to look their best – and from head to toe.
Every day, I see at least 5-10 new patients requesting to be put on a Lancer Skincare regimen or I’ll see patients who would like to refresh their existing Lancer Skincare program. The top concern I see most is usually color correction and unification. That means from head to toe nude, patients want their complexion to be as blended and as even as possible. They simply want to be uniform, youthful, and fresh. I start them on The Method: Polish, Cleanse & Nourish to begin a healthy skin transformation, and then recommend advanced treatments to help them achieve an even skin tone. I may recommend Advanced Retinol Treatment, Advanced C Radiance Treatment or a mask such as Caviar Lime Acid Peel, Radiance Awakening Mask or Clarifying Detox Mask. It all depends on what the skin needs to achieve color restoration and fresh, radiant skin.
Procedures in small doses have also started to rise again in popularity. Whether it’s energy-based devices for firming and lifting, lasers, radio frequency, fractionated treatments of ultrasound, volume replacement or thread lifting, there has been more of a demand for these procedures in small doses in the last few months as things get back to normal. These procedures have all been for various parts of the body including the face, chest, cleavage line, arms and legs.
Before undergoing procedures, Lancer products are used first to transform the skin to a more youthful, fresh and healthy complexion. Once there’s a skincare routine in place, selective procedures can begin after 2-6 weeks. The time to take care of your skin and health is now, so welcome back to the world of beauty and self-care.

The Philosophy for Making up for Lost Time was last modified:  February 20th, 2023 by Dr. Harold Lancer","Dr Lancer’s Skin Reality
The Philosophy for Making up for Lost Time",https://staging.lancerskincare.com/blog/wp-content/uploads/2021/03/SIGN.png
https://www.lancerskincare.com/blog/covid-19-vaccines-will-you-experience-swelling-if-you-have-facial-fillers/,"Covid-19 Vaccines – Will You Experience Swelling if You Have Facial Fillers? 
There’s been a lot of gossip out there in recent months. Many are curious if they’ll experience facial swelling if they’ve had dermal fillers and get a COVID-19 Vaccine. So, is all of this true or just gossip? First, let’s rewind a bit.
An urgent push for a vaccination was made approx. a year and a half ago. The vaccines thus far created and in development are called RNA generated vaccines. They’re more simple than the usual vaccines that require much lengthier development time as they’re far more broad reaching and of a protein production nature. None the less, the two main vaccines (Pfizer & Moderna) were released in the US in December, with a third (Johnson & Johnson’s vaccine) released shortly after.
In January 2021, there were some reports of facial swelling or globalized swelling in areas where volume replacement injections for cosmetic reasons have been placed. However, it’s important to note that more than 68 million doses have bee administered and there’s only been a handful of reports of skin body reactions consisting mainly of swelling.
My personal opinion is that this is a tempest in a teapot, meaning an issue or event that has been exaggerated out of proportion. The issue has become bigger than it needs to be for a variety of publicity reasons and is not a significant dermatologic cosmetic threat. I have seen at least a dozen reports from “experts” and my personal opinion is that this is a minor event, easily treated should it occur with anti-inflammatory oral medication and resolves nightly without the need to remove any volumized injectable agent. The publicity on this has been excessive and surprising because the truth is that when volumizing agents are first introduced to the body, it’s considered a foreign material and it’s not uncommon for a vaccine that creates an increased immune response to inflame the area injected or treated.
Swelling or other reactions have been known to happen with other vaccinations and with other people that have had concurrent illnesses as well as having volumizing injections done. Patients have also experienced this same reaction during dental procedures and dental cleanings. So, in summary, when you have a material introduced into the body, anything can trigger a brief inflammatory response and I can work with you to manage it appropriately.
I can also say that I’ve personally had fillers and the vaccine, and had no swelling or any kind of reaction at all, so there is no true tie to the Vaccine, fillers and facial swelling. So, take a deep breath and relax. Get the Vaccine, proceed with your plans to get fillers if you would like them and don’t be driven by fear.

Covid-19 Vaccines – Will You Experience Swelling if You Have Facial Fillers? was last modified:  February 20th, 2023 by Dr. Harold Lancer","Dr Lancer’s Skin Reality
Covid-19 Vaccines – Will You Experience Swelling if You Have Facial Fillers?",https://staging.lancerskincare.com/blog/wp-content/uploads/2021/03/SIGN.png
https://www.lancerskincare.com/blog/your-skin-the-environment/,"Your Skin & The Environment 
We all know that skincare, diet, exercise and the amount of sleep we get each night affects our skin and overall appearance. However, most of us tend to forget that the environment and climate change also influence the behavior of our skin and complexion from head to toe.
Climate change together with other natural environmental and man-made health stressors can influence general human health and can cause the skin to age quicker. We all know about what excessive sun exposure without sunscreen does to the skin. Sunburns are the least of our worries, as premature aging, wrinkles, uneven skin tone and skin cancer have all become the top issues that result from too much ultraviolet radiation and not enough skin protection.
However, excessive ultraviolet radiation is just one factor that causes negative changes in our skin. Visible light, infrared light, heat factors, pollution levels and the environment’s current state all impact the skin. Looking at this year, there have been wild fires and destruction of the normal atmospheric mix. Hurricanes, floods and a variety of changes in swings of humidity and dryness have occurred over the months. All of these environmental shifts influence complexion.
Diving into heat factors, atmospheric heat and heat caused by habit meaning saunas/jacuzzis should all be taken into consideration when thinking about heats affect on the skin. Both types of heat affect complexion, overall color, texture, pore size, plumpness, vibrance and skin bounce. If you love saunas, the length of exposure to infrared saunas is important to keep in mind for skin health. A 5-15 minute session occasionally is fine and has great benefits. Your body can acclimate and restore itself quickly, as complexion can acclimate. However, a daily 30-65 minutes infrared sauna experience may cause some harm, causing cronically dilated blood vessels, cronically dilated pores, and can cause excess pigment formation.
In regards to pollution, smog particles settle onto the skin, increasing inflammation and triggering skin pigmentation and acne. It can also cause dehydration and premature aging as it’s known to break down collagen and elastin, causing skin to sag. To protect the skin from permanent damage and help it repair itself, I recommend that you use:

The Method: Polish & Cleanse nightly to remove all those environmental toxins accumulated during the day.
Active Rejuvenation Serum with triple dermal complex is also recommended to revitalize skin as it provides anti-aging benefits. The serum helps reduce fine lines and wrinkles as it makes skin feel and look softer and more youthful.
Lastly, Sheer Fluid Sun Shield (A weightless, non-greasy Broad Spectrum SPF 30 Sunscreen) protects skin from harmful UV rays while providing key anti-aging ingredients that helps skin look younger.


Your Skin & The Environment was last modified:  February 20th, 2023 by Dr. Harold Lancer","Dr Lancer’s Skin Reality
Your Skin & The Environment",https://staging.lancerskincare.com/blog/wp-content/uploads/2021/03/SIGN.png
https://www.lancerskincare.com/blog/stress-how-it-impacts-the-skin-medical-version/,"Stress & How it Impacts the Skin – Medical Version 
How often do you say you’re stressed? Twice a week? Every day? If it’s every day, you may need to stop and think about what that really means for your body. Sure, you feel overwhelmed in the moment. There’s just not enough time in the day to do everything on your list, but stress can lead to more serious consequences if it lasts for too long.
When we’re stressed, our body’s nervous system orders the release of three major stress hormones: Cortisol, Adrenaline and Noradrenaline. These stress horomones are the same hormones that trigger the body’s flight or fight response, helping you cope with the “danger” you’re supposed to be experiencing. Stress comes in various forms – mental, physical and emotional. Therefore, stress can have a different definition for each person. Either way, If stress is recurring, it can cause the following issues:
Heachaches, heartburn, rapid breathing, risk of heart attack, fertility problems, low sex drive, stomach issues, high blood pressure, a weakened immune system, depression, insomnia and changes in the skin.
When it comes to skin and stress, Cortisol and Testosterone are the two stress hormones that cause the skin to react. Stress can cause your skin to turn stone cold because of vascular tightening. Your fingers, toes and skin may feel icy as the hair on your arms stand up. Looking closely at your skin, you may see enlarged pores and your face might look flushed. Stress also causes an increase in oil production, perspiration and the repair mechanism of the skin is likely to alter. Skin does not repair at the same rate as it does when you’re relaxed. In addition, stress influences blood flow and oxygen flow to the skin, and alters the cooling and heating functions of the body.
To help control stress and its effects, I recommend eating a healthy diet, getting enough sleep, exercise, deep breathing, meditation or whatever calms your soul, and committing to following a skincare routine that benefits your skin.
Your skin is constantly changing because of hormonal shifting, so what you may need for your skin can differ from second to second. Sometimes you’ll use The Method: Cleanse Sensitive-Dehydrated twice daily with The Method: Polish Normal-Combination, or you might stick to using The Method Normal-Combination kit. Whatever your skin calls for, there are 3 types for The Method: Normal Combination Skin, Sensitive Dehydrated Skin and the Oily Congested skin.
In terms of what you would use, it all depends on environmental, personal, psychiatric stress at the moment as well as skin type.

Stress & How it Impacts the Skin – Medical Version was last modified:  February 20th, 2023 by Dr. Harold Lancer","Dr Lancer’s Skin Reality
Stress & How it Impacts the Skin – Medical Version",https://staging.lancerskincare.com/blog/wp-content/uploads/2021/03/SIGN.png
https://www.lancerskincare.com/blog/alcohol-and-smoking-how-it-changes-your-skin/,"Alcohol and Smoking – How it Changes Your Skin 
Lancer Skincare, quality sleep, exercise, diet and nutrition are vital for achieving healthy, radiant skin. However, if you’re drinking more alcohol and smoking because of our new circumstances, you might not be seeing the results you want. Covid and our own life issues have caused us to drink more, whether it’s beer, shots, a cocktail or champagne. You might be drinking more with friends, or even alone at home – no judgement!
If you’re drinking more, you’re most likely smoking more if that’s a habit of yours, so here’s the story – smoking and drinking can dramatically change your skin. Alcohol is an oxidizing agent that dehydrates the skin, stops normal skin repair mechanisms, reduces collagen production and skin plumpness and increases the appearance of fine lines and wrinkles. It’s one of the key factors that cause premature aging, so it’s important to keep that in mind when you’re thinking about ordering your 2nd or 3rd drink at the bar. Excessive alcohol consumption is also known to cause eye puffiness, inflammatory skin conditions such as acne and rosacea and it reduces antioxidants in the skin – particularly vitamin A which helps with skin renewal and cell turnover. A lack of this compound inhibits your body’s ability to ward off free-radical damage and protect your skin from environmental stressors.
Another habit to kick to the curb is smoking. Smoking robs the skin of oxygen and nutrients, diminishes plumpness, diminishes the thickness of the epidermis, speeds up skin aging and gives skin a dull, lifeless quality. Soft skin might change to a leather texture, as the inside of your body catches up with the outside. Crow’s feet are likely to worsen and under eye puffiness may become more noticeable. Both habits take a toll on our bodies, but what most aren’t aware of, is how it can alter our skin in the worst ways.
To revitalize your skin from excessive alcohol consumption and smoking, you’ll need to:

Drink plenty of water to flush out the alcohol and keep the skin from dehydrating.
Remove your make up before bed to prevent pores from clogging and let your skin breathe.
Use Lancer Skincare to replenish your skin with the nutrients and hydration it needs. Here are some favorite products for locking in moisture and detoxing the skin:


Clarifying Detox Mask: A green clay mask that minimizes blemishes, decongests and detoxes the skin.
Omega Hydrating Oil: an ultra-hydrating non-greasy oil that provides a bath of hydration for the skin while allowing you to topically take your vitamins ( Omega
Hydrating Oil is full of Vitamins A, B, C, D, E)
Intensive Night Treatment: An anti-aging cream that deeply hydrates and moisturizes skin, providing a smoother, plumper appearance.
3D Hyaluronic Eye Serum: Equipped with a double-sided metal applicator that cools and soothes the skin this concentrated, lightwright serum is formulated with 3D Hyaluronic Acid, SuperOx-C, and Vitamins B3 + E to directly target the appearance of fine lines and wrinkles, puffiness, and dark circles for a smoother, tighter, and brighter appearance.
With a blend of diamond powder, shea butter and caffeine, the Eye Contour Lifting Cream will help hydrate the eye area, smooth crow’s feet and brighten dark circles



The products above will help tremendously, but you’ll also need to kick these bad habits to the curb for good if you want youthful skin. Your body is your temple, so start treating it as such. With the right skincare regimen, amount of sleep, nutrition, exercise and positive health choices, your skin should be on its way to feeling and looking healthier.

Alcohol and Smoking – How it Changes Your Skin was last modified:  February 20th, 2023 by Dr. Harold Lancer","Dr Lancer’s Skin Reality
Alcohol and Smoking – How it Changes Your Skin",https://staging.lancerskincare.com/blog/wp-content/uploads/2021/03/SIGN.png
https://www.lancerskincare.com/blog/complexion-changes-during-the-pandemic/,"Complexion Changes During the Pandemic 
When the pandemic first started, it felt like we were in a movie. The circumstances just didn’t seem real. People were rushing to the store to stock up on groceries. Women were fighting over toilet paper. Nobody went outside unless it was urgent.
We eventually learned how to protect ourselves by wearing masks, washing our hands and getting the vaccine, but the stress of the pandemic hasn’t gone away. It may have faded somewhat as we’ve learned to live with it, but our stress is still very apparent.
With this added level of stress and anxiety, skin and normal body function began to alter for most people. Stress influences how we look and feel and can make our appearance suffer if we’re not careful. Stress can cause acne, skin dryness and dullness, bags under your eyes, wrinkles and gray hair. Stress can also change our normal lifestyle. Maybe we’re too stressed and overworked to eat a proper meal. Maybe we’re eating too much. Whatever it is, stress is altering our eating habits, which ultimately effects our appearance.
Take a look at your skin now. Your skin color, texture, pore size, elasticity, inflammation, oil production, dryness, and firmness might be changing because of what’s happening in the world today. Those worry lines on your forehead might be deeper, the texture of your skin might feel rough after excessive smoking for months out of stress, and your skin might be dry from neglect.
Even without the pandemic, there is always something causing us to stress out. Think about your last vacation. You might have been excited the days leading up to it, but also a bit stressed about getting everything together before you go. Then you’re on vacation, but your mind lingers to the work that awaits you when you’re back. So, you’re never really on vacation – you’re never really able to relax and enjoy the present.
To keep your stress level and skin in check, you need to evaluate how you feel on a daily basis. Because how you feel on the inside, influences how you look on the outside. When I speak to patients about this, I recommend taking 3 deep breaths every hour or so and deciding what needs to be taken care of now vs. what can wait. It’s important to keep organized and stay aware of your well being, especially during this time.
For skincare, The Method 3 Step System is the key to maintaining beautiful, healthy skin. If you don’t have a lot of time in the morning and can’t get in additional products, The Method is all you need to start that transformation and rejuvenate your skin. This powerful system exfoliates, cleanses and provides the hydration your skin needs to stay fresh and balanced.

Complexion Changes During the Pandemic was last modified:  February 20th, 2023 by Dr. Harold Lancer","Dr Lancer’s Skin Reality
Complexion Changes During the Pandemic",https://staging.lancerskincare.com/blog/wp-content/uploads/2021/03/SIGN.png
https://www.lancerskincare.com/blog/skin-health-looking-closely-at-diet/,"Skin Health – Looking Closely at Diet 
Raise your hand if you’re a foodie. You love dining out and trying new dishes. You may find yourself indulging even more as you work from home, or try to stay home as much as possible. Sure, many of us have already been vaccinated, but there’s still a good majority of people who haven’t so you might be taking baby steps to get back out in the world.
While food is something that makes us happy, it can have a negative effect overall if you’re not keeping active and watching what you’re eating. Overeating not only effects your appearance, it also changes your mood and confidence. After indulging in sweets or fried food, you may find yourself looking into miracle supplements online or tips to lose weight quickly. Sometimes these tips work, but not long-term. You’ll need to exercise reguarly and have a healthy diet in order to make permanent changes.
What most people don’t realize is that there’s a significant relationship between diet and lifestyle in terms of healthy skin from head to toe. Dry, itchy skin, oiliness, or enlarged pores are largely impacted by diet, lifestyle habits and skincare. Looking into diet in particular, dairy products, soy, wheat, sugar and greasy foods are all triggers for skin breakouts. These blemishes can be anywhere. Your face, shoulder, chest, stomach or back. While acne can be genetic, it also results from the food we are putting in our body 100%.
For healthy skin, I recommend commiting to a diet high in protein. That includes eating foods like beans, nuts, fish, lean meats, organic chicken or turkey, and egg whites. Fish is not only good for preventing acne, but also preserves collagen in your skin, keeping it youthful. Your diet should also include plenty of veggies – the greener the food, the better it is for your skin and body.
Let’s talk about liquids. Caffeinated products of any sort can trigger skin inflammation. Think hard before consuming coffee, soda or anything with caffeine components, as it might make your skin act out. Alcohol is also highly destructive to your complexion, as it dehydrates your skin and speeds up skin aging. Yes, more wrinkles, fine lines and dryness before it’s time if you keep up your drinking habits. It can also cause permanent facial redness – not the cute red flush we get temporarly from a few drinks one night.
To get your skin back to feeling and looking healthy, replace all sugary drinks with plenty of water. Water flushes out toxins and helps keep the skin clear, hydrated and youthful. It’s the secret to stopping premature aging. In addition to water, green juice and green tea are also recommended for healthy, glowing skin.
For skincare, the below products are recommended if you want to help revitalize or rejuvenate skin from poor dieting and bad drinking habits.

Soothe & Hydrate Serum contains hyaluronic acid, honey, aloe extracts and camellia. The serum is used to hydrate the skin, while keeping it balanced, calm and free of redness. Perfect for the dry skin we get after too much alcohol consumption.
Omega Hydrating Oil is another product that delivers instant moisture and comfort to dehydrated skin. Skin will look and feel softer instantly as the oil improves the appearance of skin elasticity, suppleness and your overall texture. Your skin will feel hydrated all day – it’s that powerful.
The Clarifying Detox Mask is my #1 mask for oily, acne-prone, congested skin. The green clay mask with 3% sulfur and azelaic acid is great for detoxing the skin, cleaning out pores and breakouts, while reducing the appearance of redness.

These three products will help promote a healthier state for skin, but ultimately you need to change your eating and drinking habits for good to have the skin you desire.

Skin Health – Looking Closely at Diet was last modified:  March 3rd, 2023 by Dr. Harold Lancer","Dr Lancer’s Skin Reality
Skin Health – Looking Closely at Diet",https://staging.lancerskincare.com/blog/wp-content/uploads/2021/03/SIGN.png
https://www.lancerskincare.com/blog/overall-gestalt-of-appeal/,"Overall Gestalt of Appeal 
The word “Gestalt” means many things in the world of psychology and reality. In the world of beauty, Gesalt is the perceived global view of a subject or person.
When a person looks at themselves in the mirror, they have a certain perception of themselves. The perception is both conscious and subconscious, believe it or not. As a person studies themselves, there’s something that triggers that their appearance is off. Is it their arms? Foreheard? The dark circles under their eyes? After the problem area is noticed, it becomes an obsession. It’s the first thing they notice when they look in the mirror or at a photograph. Flash forward and they’re at a holiday party alone in a corner, downloading apps on their phone to fix that specific feature before sending the photo to family. We’ve all done it. Admit it!
When a patient comes into the office, I say, “show me what concerns you and how I may help.” The patient states their concern and I pass over a mirror, so they can point it out to me. After listening to the issue, I take back the mirror and take a moment to clarify the patient’s gestalt or perception of self. While a patient may be focused on a certain problem, there might be a bigger issue that’s gone unnoticed. That small skin concern that they’ve been focusing on is not the real problem afterall.
During the consultation, I take time to educate a patient on skin tone, texture, radiance, uniformity, shape, bounce and the real skin issue that should be addressed. It’s important to see things as a whole, rather than seeing things in bits and pieces. I refine a patient’s gestalt, tweaking their original perception of self as I talk through what can be done to improve their overall appearance and how to maintain the look they want in the future.
To improve the skin’s current condition, a patient will need to commit to using the right skincare products on a daily basis. The Method 3 step system (Polish, Cleanse & Nourish) with our advanced treatments reduce oiliness, pore size, redness, even skin tone and help the skin look and feel younger. It’s the fountain of youth, but bottled up and used in the comfort of your home. Depending on the individual, a certain procedure may be next in achieving the skin you want, but that’s something that can be discussed. With the right program and commitment to following the daily steps, you’ll be able to transform your skin, fixing that initial problem along the way.

Overall Gestalt of Appeal was last modified:  March 3rd, 2023 by Dr. Harold Lancer","Dr Lancer’s Skin Reality
Overall Gestalt of Appeal",https://staging.lancerskincare.com/blog/wp-content/uploads/2021/03/SIGN.png
